"id_org","org_name","id","stat","requester","date","subject","descript","tag"
"454052118","Procuraduría Agraria","91","closed","1219090198",2015-08-17,"Inventario de Base de Datos Procuraduría Agraria","OFICINA DEL C. PROCURADOR AGRARIO\nCOORDINACIÓN DE ASESORES\n\nCorreo electrónico S/N\n“2015 Año del Generalísimo José María Morelos y Pavón”\n\nMéxico,  D. F. 17 de agosto de 2015\n\nPor instrucciones del Ing. José Luis Andrade Ascencio, Coordinador de Asesores, remito la siguiente información","null"
"454052118","Procuraduría Agraria","219","closed","1219090198",2015-08-27,"Inventario de Base de Datos Procuraduría Agraria","OFICINA DEL C. PROCURADOR AGRARIO\nCOORDINACIÓN DE ASESORES\n\nCorreo electrónico S/N\n“2015 Año del Generalísimo José María Morelos y Pavón”\n\nMéxico,  D. F. 27 de agosto de 2015\n\nPor instrucciones del Ing. José Luis Andrade Ascencio, Coordinador de Asesores, y en segumiento al correo electrónico de fecha 17 de agosto de 2015,  mediante el cual, esta Coordinación remitio la minuta y el inventario de base de datos institucional, asi como, en atención al correo electrónico de fecha 25 de agosto de 2015, mediante el cual se hace llegar a los Enlaces y Administradores de Datos Abiertos las dudas frecuentes que se han identificado en la revisión de las bases de datos institucionales, por lo que en base a ello se hicieron modificaciones en lo referente a la “fuente de datos” y “formato de las fechas”, por lo anterior, remito la siguiente información","inventario"
"454052118","Procuraduría Agraria","1340","closed","2378423918",2015-10-29,"Se solicita apoyo","Buenas tardes","adela"
"454052118","Procuraduría Agraria","431","closed","1219090198",2015-09-01,"Manual plantilla de apertura institucional","OFICINA DEL C. PROCURADOR AGRARIO\nCOORDINACIÓN DE ASESORES\n\nCorreo electrónico S/N\n“2015 Año del Generalísimo José María Morelos y Pavón”\n\nMéxico,  D. F. 1 de septiembre de 2015\n\nMTRO. Enrique Zapata B. Pérez\nDirector de Innovación Pública\nPresidencia de la República\n\nBuenos días, revisando la “Guia de Datos Abiertos para México”, especificamente en el apartado de Manuales y Plantillas, cuando se intenta descargar el manual para resolver dudas sobre cómo llenar la plantilla para el Plan de Apertura Institucional<http","soporte"
"454945457","Centro de Investigaciones Biológicas del Noreste","519","closed","1266130958",2015-09-09,"Re","Este es un seguimiento de su solicitud anterior n.° #233 \CIBNOR","inventario"
"454945457","Centro de Investigaciones Biológicas del Noreste","233","closed","1266130958",2015-08-27,"CIBNOR","La Paz Baja California Sur a 27 de Agosto de 2015.\n\nA quien corresponda","inventario"
"454945457","Centro de Investigaciones Biológicas del Noreste","1013","closed","2125194847",2015-10-13,"Saludos y duda desde CIBNOR La Paz BCS","Buena tarde mi nombre es Enrique Avalos Flores estoy manejando los archivos que publicaremos como datos abiertos, una duda que tengo es que no deben ir acentos ni ñ, por lo que he modificado algunas ñ por n simplemente, y año por anno, es esto correcto o debo realizar otra modificacion?\n\nEsto es cierto o yo estoy entendiendo mal, porque veo algunos ejemplos y estan los acentos y ñ.\n\nMe refiero a mis datos que tengo en csv y excel, como nombre de personas, instituciones, descripciones, objetivos, etc\n\nEspero sus comentarios y gracias de antemano\n--\n[cid","demografía"
"454945457","Centro de Investigaciones Biológicas del Noreste","1640","closed","2125194847",2015-12-04,"porque no puedo ver la presentacion en youtube?","Solo soy yo o alguien mas tiene ese problema\nQue puedo hacer o de plano la veo despues\n\nGracias\n--\n[cid","demografía"
"454990837","Centro de Ingeniería y Desarrollo Industrial","1285","closed","1255826298",2015-10-27,"Fwd","Estimado Lic. Enrique Zapata","adela"
"454990837","Centro de Ingeniería y Desarrollo Industrial","168","closed","1255826298",2015-08-25,"Fwd","El Centro de Ingeniería y Desarrollo Industrial (CIDESI) en cumplimiento a la Guía de Implementación de la Política de Datos Abiertos particularmente Paso 1.2 Crear un Inventario Institucional, remite para su consideración la siguiente información","enlace"
"454990837","Centro de Ingeniería y Desarrollo Industrial","791","closed","1255826298",2015-09-24,"Fwd","Me permito remitir el Acta de la 3ra. Sesión del Consejo Institucional de Datos Abiertos así como el Calendario de Priorización del Conjunto de Datos, correspondientes al Centro de Ingeniería y Desarrollo Industrial (CIDESI), en seguimiento a la implantación de la Guía para Datos Abiertos.\n\nReciban un cordial saludo.\n\nAtentamente\n\nM. en A. J.Jesús Páramo Barrios\nDirector Adjunto de Administración y Finanzas\n(CIDESI)\n\n\nLe informamos que a partir del 1o de Julio nuestro dominio de correo electrónico ha cambiado. Ahora nuestras direcciones de correo tendrán el dominio @cidesi.edu.mx<http","economía"
"455107108","","250","closed","1228672117",2015-08-27,"Asunto","Estimado Administrador de Datos Abiertos \n\nAcusamos de recibido el Inventario Institucional de Datos conforme a lo establecido en la Guía de Implementación de la Política de Datos Abiertos.\n\nHemos realizado una verificación del Inventario, misma que dió como resultado ‘CON OBSERVACIONES’. Usted puede ver la verificación en la siguiente liga","inventario"
"455107108","","428","closed","1228672117",2015-09-01,"Inventario Datos Abiertos - Administración Portuaria Integral Puerto Vallarta S.A. de C.V.,","Este es un seguimiento de su solicitud anterior n.° #250 \Asunto","cumplimiento"
"455107108","","604","closed","1228672117",2015-09-15,"RV","Buenos días.\n\nPerdón que escriba a esta cuenta es solo que he estado enviado correos a la cuenta de escuadron@datos.gob.mx y se me regresan.\n\nNo sé si sea falla del correo.\n\nSaludos\n\nDe","administrador_de_datos"
"455256588","Procuraduría de la Defensa del Contribuyente","1629","closed","1649778477",2015-12-04,"Reporte de Avance Prodecon y Dudas","Estimado Yosu Ferré\n\nBuenas tardes, con el gusto de saludarte, con respecto a Datos Abiertos te comento que el día de hoy por parte de PRODECON se terminó de subir todos los datos que constituyen el Inventario de Datos Abiertos y al Plan de Apertura institucional, mismos datos que ya se ven actualizados en datos. gob","closed_by_merge"
"455256588","Procuraduría de la Defensa del Contribuyente","1308","closed","1649778477",2015-10-28,"Prodecon- Publicación del Catálogo de Datos","Estimado Andrés Gómez\n\nBuenas tardes, con el gusto de saludarte nuevamente, con respecto a Datos Abiertos y a los pasos 2.3 y 2.4 de publicar y documentar el conjunto de Datos Abiertos, te adjunto la siguiente captura de pantalla donde muestra el folio de confirmación de Prodecon- 1445989943, donde ya subimos los datos a los cuales nos comprometimos en octubre. Así como también te comentó que ya creamos el micrositio con este mismo conjunto de Datos y estamos por publicarlo en nuestro portal.\n\nSin más por el momento me despido enviándote un cordial saludo.\n\n[cid","comunicación"
"455256588","Procuraduría de la Defensa del Contribuyente","1347","closed","1649778477",2015-10-30,"Prodecon- Implementación de Micrositio en Portal Institucional","Estimado Andrés Gómez\n\nBuenos días, con el gusto de saludarte, como te comenté por teléfono, por parte de Prodecon (Procuraduría de la Defensa del Contribuyente), desde el día miércoles 28 de octubre implementamos en nuestro Portal Institucional el micrositio de Datos Abiertos, con todos los datos que nos comprometimos en octubre, por lo anterior te adjunto la siguiente captura de imagen de donde se localiza el módulo de Datos Abierto en nuestro Portal.\n\n[cid","comunicación"
"455256588","Procuraduría de la Defensa del Contribuyente","1713","closed","1649778477",2015-12-10,"Solicitud de Formato Mapeo e Información (Prodecon)","Estimado Yosu Ferré\n\nBuenas tardes, con el gusto de saludarte. Como lo revisamos el día de ayer y conforme a lo acordado, solicito de tu apoyo para el envío de los siguientes documentos","comunicación"
"455256588","Procuraduría de la Defensa del Contribuyente","770","closed","1649778477",2015-09-24,"Duda sobre Plataforma Adela","Buenos días\n\nCon respecto a Datos Abiertos y a la plataforma Adela, el día de ayer por parte de la Procuraduría de la Defensa del Contribuyente se subió el inventario de Datos Abiertos, sin embargo en la columna de fecha estimada de publicación, en nuestro inventario solo marcábamos el año y mes (AAAA-MM) y no pusimos día, sin embargo en el sistema se subió con día, adjunto abajo captura de pantalla de como quedo.\n\nMi pregunta es si ya una vez subido a Adela se pueden modificar los días, ya que con el día que se subió no era el que internamente teníamos planeado, o bien, si al ingresar el Plan de Apertura en Adela al confirmar las fechas de publicación pueden ser distintas a las del Inventario, y si estas fechas de publicación en algunos conjuntos pueden tener fecha del 2016, ya que en la guía del pasado webinar así se muestran algunos ejemplos.\n\nMuchas gracias, quedo atenta a su respuesta y a sus órdenes por cualquier duda o comentario.\nSaludos.\n\n[cid","comunicación"
"455256588","Procuraduría de la Defensa del Contribuyente","679","closed","1649778477",2015-09-21,"Solicito Apoyo Error en Sistema Adela,","Buenas tardes con el gusto de saludarles, les comento que con respecto a cargar el inventario de Datos Abiertos a Adela, me marca el siguiente error, “Cuando el valor del dato ¿Tiene datos privados? es Público la fecha estimada de publicación no puede estar vacía o nula.” en cada una de las filas del inventario. Y en todas las filas del inventario tienen fecha como se especifica el año y mes “AAAA-MM”. ya se volvió a poner y subir a Adela y me sigue marcando el error.\n\nAdjunto el Inventario Institucional de Datos Abiertos que ya fue previamente aprobado así como captura de imagen donde se muestra el error en Adela.\n\nMuchas gracias, quedo al pendiente y a sus órdenes.\nSaludos.\n\n\n\n[cid","comunicación"
"455256588","Procuraduría de la Defensa del Contribuyente","1630","closed","1649778477",2015-12-04,"Perfil Prodecon Datos Abiertos","Estimado Yosu Ferré\n\n\nSaludos nuevamente, como lo platicamos hace unos momentos te adjunto los elementos solicitados para el perfil.\n\nDescripción (máximo 280 caracteres)","comunicación"
"455256588","Procuraduría de la Defensa del Contribuyente","244","closed","1263495507",2015-08-27,"RV","Lic. Alejandra Lagunes Soto Ruíz\nCoordinadora de Estrategia Digital Nacional\nPresidencia de la República\n\n\nEn atención al Decreto que establece la Regularización en Materia de Datos Abiertos así como a la Guía de Implementación de la Política de Datos Abiertos, tengo a bien dentro de mis tareas asignadas como Administrador de Datos Abiertos de la Procuraduría de la Defensa del Contribuyente el hacer llegar el Inventario Institucional de Datos (en formato XLS) junto con la minuta de la sesión del Grupo de Trabajo donde se formaliza el Inventario a la Dirección General de Datos Abiertos, teniendo como fecha límite de envío el 27 de agosto de 2015.\n\nNo se copia al Órgano Interno de Control (OIC) porque todavía no está designado por la Secretaría de la Función Pública.\n\nSin otro particular, le envío un cordial saludo.\n\nAtentamente\n\nFrancisco Javier Leglise Melendez\nDirector General Adjunto de Tecnologías de la Información y Comunicaciones de la Procuraduría de la Defensa del Contribuyente.\n\n\n\n“La información contenida en esta comunicación es enviada únicamente para el uso de la persona o entidad a quien está dirigida y de cualquier otra persona que esté autorizada para recibirla. Puede contener información confidencial o legalmente privilegiada. Si usted no es el destinatario, queda en este acto notificado que, en caso de cualquier divulgación, reproducción, distribución o cualquier acción con relación al contenido de esta información, se encuentra estrictamente prohibido y podría ser ilegal. Si usted ha recibido esta comunicación por error, por favor notifíquenoslo inmediatamente respondiendo a este correo electrónico y después bórrelo de su sistema.”\n[http","check_dataset"
"455256588","Procuraduría de la Defensa del Contribuyente","1727","closed","1649778477",2015-12-12,"Datos Abiertos","Estimado Yosu Ferré\n\nBuenas tardes, con el gusto de saludarte, con respecto a lo que comentamos sobre el Mapeo de Usuarios de Datos Abiertos, y debido a que hasta el momento no se estipuló algún formato para implementar dicho mapeo, te adjunto la minuta en la cual, a través de una reunión que se tuvo el pasado 8 de diciembre con el Grupo de Trabajo Institucional de Datos Abiertos PRODECON, se confirmaron e identificaron los siguientes Grupos de Usuarios de la oferta de Datos Abiertos de la Procuraduría de la Defensa del Contribuyente (PRODECON).\n\n\n\nPor lo anterior quedo a sus órdenes y a la del escuadrón por cualquier duda o comentario que tengan al respecto.\n\n\n\nGracias y saludos cordiales.\n\n\n[firma-deborah]\n\n\n“La información contenida en esta comunicación es enviada únicamente para el uso de la persona o entidad a quien está dirigida y de cualquier otra persona que esté autorizada para recibirla. Puede contener información confidencial o legalmente privilegiada. Si usted no es el destinatario, queda en este acto notificado que, en caso de cualquier divulgación, reproducción, distribución o cualquier acción con relación al contenido de esta información, se encuentra estrictamente prohibido y podría ser ilegal. Si usted ha recibido esta comunicación por error, por favor notifíquenoslo inmediatamente respondiendo a este correo electrónico y después bórrelo de su sistema.”\n[http","comunicación"
